Symbol,Name,결산월,회계년,주기,총자산회전율(회),매출채권회전율,매출액(천원),매출채권(천원),재고자산회전율,매출액(천원),재고자산(천원),총부채회전율(회),총자본회전율(회),자본금회전율(회),총자산(천원),매출원가(천원)
A005290,동진쎄미켐,12,2011,Annual,0.98,,"441,224,831","82,559,113",,"441,224,831","54,837,765",1.45,3.02,20.99,"464,260,245","395,360,740"
A005290,동진쎄미켐,12,2012,Annual,1.08,,"527,305,208","97,119,184",,"527,305,208","47,468,764",1.54,3.58,25.09,"515,077,372","457,446,795"
A005290,동진쎄미켐,12,2013,Annual,1.05,,"551,737,988","92,039,592",,"551,737,988","42,108,535",1.52,3.42,26.25,"533,833,650","473,117,543"
A005290,동진쎄미켐,12,2014,Annual,1.02,,"558,433,460","107,065,283",,"558,433,460","50,613,572",1.42,3.58,26.57,"566,270,564","481,580,421"
A005290,동진쎄미켐,12,2015,Annual,1.04,,"587,393,292","93,370,733",,"587,393,292","51,066,733",1.43,3.83,26.46,"562,825,991","495,749,318"
A005290,동진쎄미켐,12,2016,Annual,1.14,,"642,548,080","104,747,201",,"642,548,080","47,216,683",1.65,3.67,27.29,"566,293,245","559,265,361"
A005290,동진쎄미켐,12,2017,Annual,1.11,,"631,272,541","83,398,762",,"631,272,541","50,624,816",1.83,2.85,25.55,"567,261,062","519,792,590"
A005290,동진쎄미켐,12,2018,Annual,1.04,,"632,154,575","102,002,468",,"632,154,575","67,236,258",1.89,2.32,24.59,"645,833,483","519,595,599"
A005290,동진쎄미켐,12,2019,Annual,0.97,,"652,641,480","92,829,243",,"652,641,480","63,297,735",1.78,2.12,25.39,"701,213,988","518,814,693"
A005290,동진쎄미켐,12,2020,Annual,0.91,,"679,978,836","82,789,445",,"679,978,836","70,052,300",1.74,1.91,26.45,"790,597,665","526,581,630"
A005290,동진쎄미켐,12,2021,Annual,0.93,,"793,730,799","108,111,784",,"793,730,799","105,215,623",1.83,1.89,30.88,"914,940,022","629,924,577"
A005290,동진쎄미켐,12,2022,Annual,1.05,,"1,050,272,303","130,424,005",,"1,050,272,303","156,194,922",2.21,2.01,40.86,"1,083,270,869","799,037,978"
A041510,에스엠,12,2011,Annual,0.80,,"109,936,174","14,348,229",,"109,936,174","1,538,772",2.95,1.10,13.36,"154,320,026","73,076,887"
A041510,에스엠,12,2012,Annual,0.80,,"168,560,156","28,356,333",,"168,560,156","3,026,397",3.38,1.05,18.22,"265,990,300","99,948,869"
A041510,에스엠,12,2013,Annual,0.58,,"164,258,711","53,965,312",,"164,258,711","4,154,522",2.58,0.75,16.00,"302,106,277","103,289,389"
A041510,에스엠,12,2014,Annual,0.58,,"169,480,324","47,056,373",,"169,480,324","4,189,388",2.73,0.73,16.42,"286,912,768","111,958,478"
A041510,에스엠,12,2015,Annual,0.62,,"195,445,281","48,218,703",,"195,445,281","4,790,322",2.87,0.80,18.85,"340,797,077","126,818,997"
A041510,에스엠,12,2016,Annual,0.55,,"202,127,701","34,867,202",,"202,127,701","4,615,566",2.25,0.73,18.99,"392,374,869","135,709,819"
A041510,에스엠,12,2017,Annual,0.52,,"216,128,551","65,387,581",,"216,128,551","3,991,998",2.06,0.70,19.87,"436,117,975","132,704,122"
A041510,에스엠,12,2018,Annual,0.58,,"281,638,319","74,475,112",,"281,638,319","4,433,124",2.13,0.80,25.16,"534,318,733","172,283,297"
A041510,에스엠,12,2019,Annual,0.56,,"307,504,375","93,729,758",,"307,504,375","6,259,888",2.04,0.77,26.47,"565,047,824","195,614,080"
A041510,에스엠,12,2020,Annual,0.55,,"302,601,884","82,197,764",,"302,601,884","2,340,540",1.91,0.77,25.81,"541,611,121","186,103,199"
A041510,에스엠,12,2021,Annual,0.67,,"417,155,191","64,017,376",,"417,155,191","3,954,703",2.00,1.01,35.35,"705,293,286","245,471,928"
A041510,에스엠,12,2022,Annual,0.67,,"513,778,736","128,971,265",,"513,778,736","9,225,637",1.90,1.04,43.22,"822,108,065","305,622,161"
A263750,펄어비스,12,2011,Annual,,,,,,,,,,,,
A263750,펄어비스,12,2012,Annual,,,,,,,,,,,,
A263750,펄어비스,12,2013,Annual,,,,,,,,,,,,
A263750,펄어비스,12,2014,Annual,,,,,,,,,,,,
A263750,펄어비스,12,2015,Annual,,,"21,703,130","4,986,670",,"21,703,130",0,,,,"19,296,257",0
A263750,펄어비스,6,2016,Annual,1.06,,"33,690,170","8,838,260",,"33,690,170",0,1.46,3.85,93.65,"44,336,243",0
A263750,펄어비스,6,2017,Annual,1.18,,"77,696,625","18,829,157",,"77,696,625",0,4.28,1.64,28.24,"86,875,966",0
A263750,펄어비스,12,2018,Annual,0.85,,"366,665,453","37,487,129",,"366,665,453",0,3.89,1.08,58.64,"586,479,906",0
A263750,펄어비스,12,2019,Annual,0.69,,"455,670,772","57,813,856",,"455,670,772",0,2.65,0.93,70.19,"734,886,882",0
A263750,펄어비스,12,2020,Annual,0.54,,"404,023,719","36,434,755",,"404,023,719",0,2.73,0.67,61.91,"765,982,691",0
A263750,펄어비스,12,2021,Annual,0.28,,"265,964,847","33,232,890",,"265,964,847",0,0.90,0.40,40.41,"1,158,120,027",0
A263750,펄어비스,12,2022,Annual,0.24,,"268,716,789","43,341,757",,"268,716,789",0,0.66,0.38,40.58,"1,053,357,968",0
A240810,원익IPS,12,2011,Annual,,,,,,,,,,,,
A240810,원익IPS,12,2012,Annual,,,,,,,,,,,,
A240810,원익IPS,12,2013,Annual,,,,,,,,,,,,
A240810,원익IPS,12,2014,Annual,,,,,,,,,,,,
A240810,원익IPS,12,2015,Annual,,,,,,,,,,,,
A240810,원익IPS,12,2016,Annual,,,"244,089,918","27,764,112",,"244,089,918","80,483,882",,,,"280,806,458","151,046,273"
A240810,원익IPS,12,2017,Annual,1.83,,"630,801,620","38,377,302",,"630,801,620","109,839,755",7.99,2.37,30.57,"409,712,047","379,601,171"
A240810,원익IPS,12,2018,Annual,1.41,,"649,002,716","15,378,187",,"649,002,716","184,430,794",5.42,1.90,31.45,"512,138,016","391,390,076"
A240810,원익IPS,12,2019,Annual,0.95,,"668,654,506","29,332,786",,"668,654,506","322,174,838",2.81,1.43,29.60,"899,386,012","390,043,347"
A240810,원익IPS,12,2020,Annual,1.09,,"1,090,819,431","15,355,505",,"1,090,819,431","381,038,456",2.83,1.78,44.45,"1,100,581,694","624,598,313"
A240810,원익IPS,12,2021,Annual,1.09,,"1,232,346,329","35,156,351",,"1,232,346,329","330,079,624",3.06,1.69,50.21,"1,165,496,571","760,659,523"
A240810,원익IPS,12,2022,Annual,0.89,,"1,011,455,312","39,064,512",,"1,011,455,312","327,113,121",3.25,1.22,41.21,"1,120,247,820","599,247,096"
A095340,ISC,12,2011,Annual,0.60,,"42,513,336","6,438,000",,"42,513,336","1,565,271",3.92,0.70,11.06,"79,876,783","17,695,945"
A095340,ISC,12,2012,Annual,0.61,,"51,682,877","6,902,667",,"51,682,877","2,081,325",3.38,0.75,13.44,"88,955,783","22,850,864"
A095340,ISC,12,2013,Annual,0.56,,"55,305,882","7,327,054",,"55,305,882","3,176,470",3.26,0.67,14.38,"109,851,244","23,888,137"
A095340,ISC,12,2014,Annual,0.50,,"62,622,051","10,299,819",,"62,622,051","5,246,087",2.85,0.60,13.20,"142,889,147","28,158,878"
A095340,ISC,12,2015,Annual,0.50,,"77,878,560","15,275,995",,"77,878,560","6,798,001",4.18,0.57,12.89,"168,135,123","43,712,690"
A095340,ISC,12,2016,Annual,0.46,,"80,255,704","16,392,746",,"80,255,704","8,098,781",6.06,0.50,12.42,"177,200,365","50,094,626"
A095340,ISC,12,2017,Annual,0.53,,"98,990,640","21,866,173",,"98,990,640","7,267,632",5.81,0.58,14.91,"195,314,543","60,157,749"
A095340,ISC,12,2018,Annual,0.51,,"101,879,554","20,942,466",,"101,879,554","7,743,812",5.13,0.57,14.83,"200,606,522","71,345,648"
A095340,ISC,12,2019,Annual,0.43,,"85,874,871","17,310,426",,"85,874,871","8,926,959",4.92,0.47,12.26,"196,776,621","63,731,135"
A095340,ISC,12,2020,Annual,0.51,,"116,524,220","21,789,486",,"116,524,220","8,517,640",3.21,0.60,16.48,"264,469,086","76,855,735"
A095340,ISC,12,2021,Annual,0.54,,"143,762,785","24,590,913",,"143,762,785","2,400,985",2.85,0.67,18.74,"266,230,721","88,940,486"
A095340,ISC,12,2022,Annual,0.56,,"170,675,479","21,053,898",,"170,675,479","5,458,487",2.84,0.69,20.11,"348,664,150","90,212,666"
A067630,HLB생명과학,12,2011,Annual,0.55,,"40,953,192","20,873,074",,"40,953,192","2,658",0.69,2.56,14.49,"62,885,191","38,772,642"
A067630,HLB생명과학,12,2012,Annual,0.17,,"8,997,538","8,442,369",,"8,997,538",0,0.21,0.81,2.77,"44,615,573","8,682,773"
A067630,HLB생명과학,12,2013,Annual,0.44,,"19,955,555","7,409,227",,"19,955,555",0,0.55,2.22,4.00,"46,344,215","19,746,794"
A067630,HLB생명과학,12,2014,Annual,0.64,,"24,230,766","5,525,162",,"24,230,766","562,873",0.93,2.06,3.49,"29,383,399","21,131,360"
A067630,HLB생명과학,12,2015,Annual,0.52,,"17,930,565","3,335,387",,"17,930,565",0,1.24,0.89,1.84,"39,890,072","21,370,587"
A067630,HLB생명과학,12,2016,Annual,0.26,,"11,585,620","3,826,567",,"11,585,620",0,0.72,0.41,0.94,"48,603,616","10,794,082"
A067630,HLB생명과학,12,2017,Annual,0.31,,"16,697,768","3,437,331",,"16,697,768","51,811",1.19,0.42,1.28,"58,310,885","14,770,340"
A067630,HLB생명과학,12,2018,Annual,0.02,,"4,270,701","2,173,128",,"4,270,701",0,0.07,0.03,0.26,"332,792,766","4,297,746"
A067630,HLB생명과학,12,2019,Annual,0.04,,"12,431,173","4,874,660",,"12,431,173",0,0.17,0.04,0.58,"372,491,577","8,002,312"
A067630,HLB생명과학,12,2020,Annual,0.04,,"14,824,118","6,262,422",,"14,824,118",0,0.56,0.05,0.62,"327,622,372","14,123,337"
A067630,HLB생명과학,12,2021,Annual,0.04,,"12,239,119","7,357,946",,"12,239,119",0,0.63,0.04,0.34,"271,221,809","18,512,098"
A067630,HLB생명과학,12,2022,Annual,0.06,,"20,651,553","6,991,581",,"20,651,553","8,072,794",0.23,0.08,0.43,"405,203,571","22,778,583"
A141080,리가켐바이오,12,2011,Annual,0.01,,"78,887",0,,"78,887",0,0.02,0.06,0.05,"6,613,856","25,882"
A141080,리가켐바이오,12,2012,Annual,0.11,,"744,280","47,728",,"744,280",0,0.25,0.20,0.33,"6,923,788",0
A141080,리가켐바이오,12,2013,Annual,0.06,,"839,825","550,000",,"839,825",0,0.19,0.08,0.27,"23,154,314",0
A141080,리가켐바이오,12,2014,Annual,0.03,,"870,054","74,444",,"870,054",0,0.09,0.05,0.24,"33,755,229",0
A141080,리가켐바이오,12,2015,Annual,0.04,,"1,788,475","9,188,589",,"1,788,475",591,0.09,0.06,0.43,"68,320,012","690,921"
A141080,리가켐바이오,12,2016,Annual,0.20,,"15,773,980","12,160,579",,"15,773,980","57,695",0.58,0.30,3.32,"89,862,933","11,418,231"
A141080,리가켐바이오,12,2017,Annual,0.24,,"20,876,265","14,515,240",,"20,876,265","1,092,520",0.68,0.37,4.20,"85,098,150","12,720,832"
A141080,리가켐바이오,12,2018,Annual,0.22,,"22,884,676","17,260,527",,"22,884,676","705,580",0.95,0.29,4.17,"121,702,723","15,349,442"
A141080,리가켐바이오,12,2019,Annual,0.44,,"57,500,139","11,119,772",,"57,500,139","2,021,372",2.76,0.52,9.58,"141,477,453","22,689,054"
A141080,리가켐바이오,12,2020,Annual,0.36,,"49,393,702","20,568,676",,"49,393,702","285,447",2.00,0.43,5.47,"135,912,348","13,828,975"
A141080,리가켐바이오,12,2021,Annual,0.15,,"32,157,006","22,456,844",,"32,157,006","270,546",1.12,0.17,2.50,"296,799,372","14,459,449"
A141080,리가켐바이오,12,2022,Annual,0.12,,"33,412,043","12,780,029",,"33,412,043","198,819",1.00,0.14,2.43,"256,219,072","15,563,353"
A293490,카카오게임즈,12,2011,Annual,,,,,,,,,,,,
A293490,카카오게임즈,12,2012,Annual,,,,,,,,,,,,
A293490,카카오게임즈,12,2013,Annual,,,,,,,,,,,,
A293490,카카오게임즈,12,2014,Annual,,,,,,,,,,,,
A293490,카카오게임즈,12,2015,Annual,,,"548,301","671,383",,"548,301",0,,,,"37,043,739",0
A293490,카카오게임즈,12,2016,Annual,1.09,,"77,668,906","14,584,299",,"77,668,906",0,1.98,2.45,509.55,"104,835,406",0
A293490,카카오게임즈,12,2017,Annual,0.84,,"163,240,250","36,310,836",,"163,240,250",0,2.53,1.25,465.83,"285,645,289",0
A293490,카카오게임즈,12,2018,Annual,0.90,,"343,580,724","32,524,009",,"343,580,724",0,4.10,1.15,113.89,"478,026,345",0
A293490,카카오게임즈,12,2019,Annual,0.65,,"322,391,748","48,398,246",,"322,391,748","39,866",3.76,0.78,57.75,"520,693,597",0
A293490,카카오게임즈,12,2020,Annual,0.45,,"378,003,050","65,083,173",,"378,003,050","38,129",3.50,0.52,58.18,"1,148,416,846",0
A293490,카카오게임즈,12,2021,Annual,0.47,,"793,144,082","95,413,304",,"793,144,082","35,863",1.88,0.63,104.66,"2,217,251,005",0
A293490,카카오게임즈,12,2022,Annual,0.35,,"753,476,400","62,674,269",,"753,476,400","26,388",1.11,0.52,94.34,"2,053,987,699",0
A417200,LS머트리얼즈,12,2011,Annual,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2012,Annual,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2013,Annual,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2014,Annual,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2015,Annual,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2016,Annual,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2017,Annual,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2018,Annual,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2019,Annual,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2020,Annual,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2021,Annual,,,"35,254,804","5,571,923",,"35,254,804","5,796,230",,,,"144,588,898","29,149,189"
A417200,LS머트리얼즈,12,2022,Annual,0.27,,"41,330,619","6,371,628",,"41,330,619","5,377,666",2.02,0.31,1.65,"163,857,291","31,833,664"
A035760,CJ ENM,12,2011,Annual,1.05,,"894,723,604","54,852,195",,"894,723,604","42,108,677",1.63,2.93,29.15,"905,551,165",0
A035760,CJ ENM,12,2012,Annual,1.13,,"1,077,330,427","75,658,291",,"1,077,330,427","57,591,200",1.96,2.64,34.73,"1,007,090,955",0
A035760,CJ ENM,12,2013,Annual,1.18,,"1,260,652,344","97,030,519",,"1,260,652,344","62,529,855",2.27,2.43,40.64,"1,136,934,506",0
A035760,CJ ENM,12,2014,Annual,1.10,,"1,277,323,863","89,048,166",,"1,277,323,863","50,801,734",2.30,2.12,41.16,"1,178,054,675",0
A035760,CJ ENM,12,2015,Annual,0.95,,"1,119,374,858","82,687,913",,"1,119,374,858","31,131,061",2.17,1.70,36.04,"1,176,225,547","157,638,467"
A035760,CJ ENM,12,2016,Annual,0.96,,"1,095,911,240","104,904,950",,"1,095,911,240","35,603,793",2.37,1.61,35.26,"1,111,514,357",0
A035760,CJ ENM,12,2017,Annual,1.01,,"1,136,458,706","117,373,869",,"1,136,458,706","43,123,246",2.93,1.53,36.57,"1,149,206,096","240,215,591"
A035760,CJ ENM,12,2018,Annual,0.72,,"2,017,373,340","567,872,778",,"2,017,373,340","69,081,358",1.74,1.22,28.49,"4,491,181,820","943,705,939"
A035760,CJ ENM,12,2019,Annual,0.71,,"3,157,133,395","651,973,529",,"3,157,133,395","112,249,482",1.78,1.19,28.55,"4,350,964,815","1,831,144,165"
A035760,CJ ENM,12,2020,Annual,0.59,,"2,718,282,265","527,386,221",,"2,718,282,265","49,561,651",1.61,0.92,24.58,"4,903,163,488","1,420,053,008"
A035760,CJ ENM,12,2021,Annual,0.52,,"2,841,634,431","567,156,332",,"2,841,634,431","63,320,419",1.26,0.88,25.70,"6,032,346,375","1,404,190,431"
A035760,CJ ENM,12,2022,Annual,0.48,,"3,010,181,373","581,481,696",,"3,010,181,373","66,536,330",1.02,0.91,27.22,"6,472,510,235","1,579,804,043"
A036930,주성엔지니어링,12,2011,Annual,0.59,,"304,759,055","68,871,371",,"304,759,055","71,565,247",1.04,1.33,17.60,"519,365,017","212,728,619"
A036930,주성엔지니어링,12,2012,Annual,0.17,,"76,836,352","59,001,256",,"76,836,352","67,918,103",0.27,0.43,4.05,"404,013,751","59,081,668"
A036930,주성엔지니어링,12,2013,Annual,0.39,,"151,643,955","33,539,306",,"151,643,955","54,700,710",0.56,1.29,7.35,"371,438,791","96,900,045"
A036930,주성엔지니어링,12,2014,Annual,0.42,,"140,412,172","18,750,456",,"140,412,172","48,004,697",0.60,1.35,6.28,"304,600,584","86,995,032"
A036930,주성엔지니어링,12,2015,Annual,0.57,,"175,677,910","19,105,685",,"175,677,910","50,842,336",0.90,1.58,7.28,"307,686,495","99,458,137"
A036930,주성엔지니어링,12,2016,Annual,0.84,,"266,960,505","45,745,853",,"266,960,505","45,636,393",1.43,2.05,11.07,"325,626,149","158,048,398"
A036930,주성엔지니어링,12,2017,Annual,0.85,,"272,535,493","14,689,331",,"272,535,493","40,633,728",1.77,1.65,11.30,"311,995,644","157,387,645"
A036930,주성엔지니어링,12,2018,Annual,0.79,,"262,699,926","23,478,633",,"262,699,926","82,714,687",1.85,1.37,10.89,"354,090,398","147,820,339"
A036930,주성엔지니어링,12,2019,Annual,0.64,,"254,491,427","7,324,243",,"254,491,427","51,969,616",1.41,1.17,10.55,"441,493,958","146,477,064"
A036930,주성엔지니어링,12,2020,Annual,0.24,,"118,525,512","25,733,746",,"118,525,512","55,124,699",0.45,0.51,4.91,"548,954,004","67,173,161"
A036930,주성엔지니어링,12,2021,Annual,0.60,,"377,019,960","23,875,373",,"377,019,960","58,305,705",1.13,1.27,15.63,"711,112,341","183,468,234"
A036930,주성엔지니어링,12,2022,Annual,0.57,,"437,759,042","31,405,612",,"437,759,042","98,854,448",1.27,1.03,18.15,"832,359,159","190,089,620"
A112040,위메이드,12,2011,Annual,0.28,,"81,849,925","26,980,918",,"81,849,925",0,3.23,0.30,18.27,"296,740,559","4,541,500"
A112040,위메이드,12,2012,Annual,0.29,,"89,294,569","22,850,369",,"89,294,569",0,5.16,0.31,13.57,"315,962,495",0
A112040,위메이드,12,2013,Annual,0.65,,"212,109,500","28,570,259",,"212,109,500",0,10.38,0.69,24.44,"337,442,508",0
A112040,위메이드,12,2014,Annual,0.36,,"154,659,538","23,448,098",,"154,659,538",0,3.16,0.40,17.82,"532,207,693",0
A112040,위메이드,12,2015,Annual,0.21,,"103,472,590","28,657,956",,"103,472,590",0,1.60,0.24,11.92,"469,408,649",0
A112040,위메이드,12,2016,Annual,0.13,,"55,618,719","22,954,599",,"55,618,719",0,1.23,0.15,6.41,"368,264,201",0
A112040,위메이드,12,2017,Annual,0.12,,"43,973,609","127,903",,"43,973,609",0,1.09,0.13,5.07,"379,617,273",0
A112040,위메이드,12,2018,Annual,0.06,,"19,591,377","104,734",,"19,591,377",0,0.76,0.06,2.26,"282,228,896",0
A112040,위메이드,12,2019,Annual,0.07,,"17,228,695","109,464",,"17,228,695",0,3.39,0.07,1.98,"216,781,681",0
A112040,위메이드,12,2020,Annual,0.16,,"35,644,129","14,723,433",,"35,644,129",0,2.64,0.17,4.11,"219,532,584",0
A112040,위메이드,12,2021,Annual,0.48,,"211,183,874","25,561,880",,"211,183,874",0,3.94,0.54,16.49,"664,562,516",0
A112040,위메이드,12,2022,Annual,0.39,,"240,670,818","8,650,039",,"240,670,818",0,2.01,0.49,14.11,"566,776,168",0
A237690,에스티팜,12,2011,Annual,0.74,,"73,174,955","10,253,176",,"73,174,955","28,111,052",1.21,1.88,115.24,"98,420,553","57,235,955"
A237690,에스티팜,12,2012,Annual,0.80,,"82,984,044","17,801,631",,"82,984,044","27,973,093",1.37,1.90,130.68,"109,646,951","64,357,269"
A237690,에스티팜,12,2013,Annual,0.75,,"84,255,969","17,859,768",,"84,255,969","29,870,472",1.35,1.68,132.69,"115,806,170","62,447,706"
A237690,에스티팜,12,2014,Annual,0.75,,"96,540,029","15,238,838",,"96,540,029","34,961,228",1.31,1.74,40.01,"142,373,211","75,665,216"
A237690,에스티팜,12,2015,Annual,0.74,,"138,052,135","13,233,592",,"138,052,135","58,710,015",1.34,1.64,27.39,"232,367,461","86,785,166"
A237690,에스티팜,12,2016,Annual,0.67,,"200,361,533","13,422,383",,"200,361,533","91,371,223",2.28,0.94,26.48,"368,007,137","107,369,945"
A237690,에스티팜,12,2017,Annual,0.54,,"202,622,882","29,899,181",,"202,622,882","57,974,615",4.77,0.61,21.82,"382,298,311","122,955,973"
A237690,에스티팜,12,2018,Annual,0.27,,"97,299,230","15,147,158",,"97,299,230","40,659,270",4.39,0.28,10.43,"345,551,799","94,796,532"
A237690,에스티팜,12,2019,Annual,0.27,,"92,995,881","33,509,472",,"92,995,881","40,672,855",4.02,0.29,9.97,"335,639,355","94,804,328"
A237690,에스티팜,12,2020,Annual,0.28,,"109,049,508","43,473,592",,"109,049,508","45,401,433",1.24,0.36,11.69,"444,862,932","99,961,785"
A237690,에스티팜,12,2021,Annual,0.30,,"139,139,308","60,320,415",,"139,139,308","80,809,451",0.90,0.44,14.86,"494,693,772","103,724,428"
A237690,에스티팜,12,2022,Annual,0.40,,"209,270,013","82,078,966",,"209,270,013","107,622,519",1.10,0.63,22.25,"555,145,840","149,726,797"
A064760,티씨케이,12,2011,Annual,0.70,,"59,442,486","12,359,524",,"59,442,486","14,616,873",3.30,0.88,10.18,"88,103,495","36,823,957"
A064760,티씨케이,12,2012,Annual,0.56,,"48,811,038","7,010,708",,"48,811,038","19,496,463",4.06,0.65,8.36,"86,337,070","33,440,177"
A064760,티씨케이,12,2013,Annual,0.41,,"35,055,732","6,189,270",,"35,055,732","13,514,150",4.66,0.45,6.01,"84,093,222","24,976,524"
A064760,티씨케이,12,2014,Annual,0.52,,"45,221,490","9,747,256",,"45,221,490","11,296,506",6.06,0.56,7.75,"91,065,078","31,113,200"
A064760,티씨케이,12,2015,Annual,0.64,,"61,929,728","7,344,666",,"61,929,728","9,327,798",6.83,0.70,10.61,"103,404,278","37,394,542"
A064760,티씨케이,12,2016,Annual,0.76,,"89,446,645","10,403,264",,"89,446,645","13,621,595",6.65,0.86,15.32,"131,531,605","51,017,419"
A064760,티씨케이,12,2017,Annual,0.87,,"130,310,060","13,679,855",,"130,310,060","18,315,307",6.37,1.00,22.32,"168,791,620","69,090,382"
A064760,티씨케이,12,2018,Annual,0.89,,"170,518,830","21,048,782",,"170,518,830","25,794,063",6.39,1.03,29.21,"214,136,832","89,405,974"
A064760,티씨케이,12,2019,Annual,0.74,,"171,378,814","21,598,424",,"171,378,814","34,699,740",5.67,0.85,29.36,"250,869,537","96,725,034"
A064760,티씨케이,12,2020,Annual,0.82,,"228,209,745","27,661,435",,"228,209,745","30,253,359",6.66,0.93,39.09,"308,578,503","129,340,883"
A064760,티씨케이,12,2021,Annual,0.78,,"270,766,568","34,663,888",,"270,766,568","35,161,187",6.13,0.89,46.38,"389,705,971","146,642,802"
A064760,티씨케이,12,2022,Annual,0.73,,"319,562,836","38,008,630",,"319,562,836","50,149,158",5.61,0.84,54.74,"480,543,059","168,677,586"
A067310,하나마이크론,12,2011,Annual,1.01,,"293,571,475","24,391,095",,"293,571,475","18,299,867",1.80,2.32,31.41,"307,347,755","265,351,492"
A067310,하나마이크론,12,2012,Annual,0.83,,"257,358,519","20,311,875",,"257,358,519","17,122,426",1.61,1.70,23.84,"313,914,493","245,029,151"
A067310,하나마이크론,12,2013,Annual,0.75,,"236,715,724","37,282,492",,"236,715,724","9,379,221",1.31,1.74,21.16,"317,839,855","226,328,979"
A067310,하나마이크론,12,2014,Annual,0.78,,"259,743,909","54,903,799",,"259,743,909","10,275,729",1.30,1.96,23.22,"345,047,692","220,048,921"
A067310,하나마이크론,12,2015,Annual,0.66,,"230,239,944","49,843,779",,"230,239,944","7,583,319",1.13,1.61,20.58,"349,696,365","204,250,325"
A067310,하나마이크론,12,2016,Annual,0.54,,"190,480,064","38,518,801",,"190,480,064","10,538,266",0.88,1.40,17.03,"353,711,672","182,682,153"
A067310,하나마이크론,12,2017,Annual,0.69,,"259,183,617","63,134,789",,"259,183,617","53,823,170",1.04,2.07,23.17,"393,772,776","240,115,359"
