Symbol,Name,결산월,회계년,주기,현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/영업수익(%),현금흐름/총자본(%)
A001230,동국홀딩스,12,2013,Annual,2.53,3.20,2.46,6.03
A001230,동국홀딩스,12,2014,Annual,-0.16,-0.20,-0.17,-0.40
A001230,동국홀딩스,12,2015,Annual,0.52,0.64,0.54,1.17
A001230,동국홀딩스,12,2016,Annual,7.24,9.24,6.28,13.87
A001230,동국홀딩스,12,2017,Annual,6.25,8.14,4.01,10.40
A001230,동국홀딩스,12,2018,Annual,-2.22,-2.97,-1.38,-3.74
A001230,동국홀딩스,12,2019,Annual,4.06,5.44,2.58,7.34
A001230,동국홀딩스,12,2020,Annual,8.28,11.28,5.39,13.74
A001230,동국홀딩스,12,2021,Annual,22.19,33.53,10.47,30.83
A001230,동국홀딩스,12,2022,Annual,17.98,28.86,28.82,19.98
A037270,YG PLUS,12,2011,Annual,8.64,,5.48,4.77
A037270,YG PLUS,12,2012,Annual,-10.70,,-5.42,-4.95
A037270,YG PLUS,12,2013,Annual,-20.20,,-13.66,-9.00
A037270,YG PLUS,12,2014,Annual,-36.84,,-31.64,-4.82
A037270,YG PLUS,12,2015,Annual,-30.93,-531.51,-9.11,-2.55
A037270,YG PLUS,12,2016,Annual,-15.73,-101.21,-3.15,-2.10
A037270,YG PLUS,12,2017,Annual,-29.94,-94.45,-7.77,-5.09
A037270,YG PLUS,12,2018,Annual,7.18,19.85,2.04,1.66
A037270,YG PLUS,12,2019,Annual,5.71,16.84,1.91,1.91
A037270,YG PLUS,12,2020,Annual,-2.53,-8.32,-1.08,-1.07
A037270,YG PLUS,12,2021,Annual,38.44,183.32,19.85,19.11
A037270,YG PLUS,12,2022,Annual,18.09,142.26,10.28,9.45
A053210,스카이라이프,12,2011,Annual,23.38,40.44,16.98,41.43
A053210,스카이라이프,12,2012,Annual,44.88,123.30,21.14,37.35
A053210,스카이라이프,12,2013,Annual,52.16,169.24,23.51,38.69
A053210,스카이라이프,12,2014,Annual,54.03,165.15,21.51,33.23
A053210,스카이라이프,12,2015,Annual,72.67,227.41,25.52,36.27
A053210,스카이라이프,12,2016,Annual,74.58,260.71,25.19,32.22
A053210,스카이라이프,12,2017,Annual,70.86,244.63,22.83,27.74
A053210,스카이라이프,12,2018,Annual,83.20,444.71,21.70,24.02
A053210,스카이라이프,12,2019,Annual,102.20,"2,484.93",21.53,21.81
A053210,스카이라이프,12,2020,Annual,89.44,"1,582.74",20.34,19.61
A053210,스카이라이프,12,2021,Annual,46.98,113.68,19.84,19.53
A053210,스카이라이프,12,2022,Annual,30.81,62.01,14.79,18.03
A037560,LG헬로비전,12,2011,Annual,35.03,48.60,34.35,49.96
A037560,LG헬로비전,12,2012,Annual,36.48,57.31,31.00,41.02
A037560,LG헬로비전,12,2013,Annual,29.88,41.28,26.11,37.64
A037560,LG헬로비전,12,2014,Annual,25.25,32.13,24.48,34.78
A037560,LG헬로비전,12,2015,Annual,28.56,36.17,27.97,35.67
A037560,LG헬로비전,12,2016,Annual,28.17,36.45,24.60,28.24
A037560,LG헬로비전,12,2017,Annual,29.34,38.91,22.98,26.35
A037560,LG헬로비전,12,2018,Annual,35.26,46.94,26.42,30.51
A037560,LG헬로비전,12,2019,Annual,13.54,18.69,10.49,11.65
A037560,LG헬로비전,12,2020,Annual,-14.28,-20.97,-11.34,-15.16
A037560,LG헬로비전,12,2021,Annual,23.43,34.24,18.19,30.62
A037560,LG헬로비전,12,2022,Annual,15.40,22.17,10.80,19.75
A102460,이연제약,12,2011,Annual,66.45,156.93,17.64,22.88
A102460,이연제약,12,2012,Annual,65.20,157.66,16.91,16.68
A102460,이연제약,12,2013,Annual,39.93,81.02,12.48,10.26
A102460,이연제약,12,2014,Annual,36.47,75.62,12.00,9.09
A102460,이연제약,12,2015,Annual,33.23,155.81,11.44,7.02
A102460,이연제약,12,2016,Annual,34.39,632.18,10.38,6.37
A102460,이연제약,12,2017,Annual,29.31,82.64,11.80,7.47
A102460,이연제약,12,2018,Annual,4.31,9.26,2.61,1.44
A102460,이연제약,12,2019,Annual,13.90,26.22,6.87,4.05
A102460,이연제약,12,2020,Annual,12.04,17.63,6.47,3.73
A102460,이연제약,12,2021,Annual,6.37,7.52,7.14,4.29
A102460,이연제약,12,2022,Annual,5.10,5.65,7.77,4.85
A034830,한국토지신탁,12,2011,Annual,12.42,15.44,31.77,18.37
A034830,한국토지신탁,12,2012,Annual,19.81,25.56,41.14,16.21
A034830,한국토지신탁,12,2013,Annual,24.66,34.08,31.67,14.87
A034830,한국토지신탁,12,2014,Annual,46.52,78.87,42.22,14.87
A034830,한국토지신탁,12,2015,Annual,53.92,107.17,49.46,14.94
A034830,한국토지신탁,12,2016,Annual,45.85,64.94,68.43,22.63
A034830,한국토지신탁,12,2017,Annual,39.26,50.97,67.19,25.65
A034830,한국토지신탁,12,2018,Annual,32.19,40.50,62.32,21.74
A034830,한국토지신탁,12,2019,Annual,20.32,25.59,44.38,13.30
A034830,한국토지신탁,12,2020,Annual,15.48,20.63,38.71,10.19
A034830,한국토지신탁,12,2021,Annual,22.65,31.71,66.19,15.33
A034830,한국토지신탁,12,2022,Annual,4.89,6.89,15.95,3.31
A226320,잇츠한불,12,2011,Annual,,,1.71,
A226320,잇츠한불,12,2012,Annual,49.27,"4,740.27",12.67,260.97
A226320,잇츠한불,12,2013,Annual,N/A(IFRS),,16.17,N/A(IFRS)
A226320,잇츠한불,12,2014,Annual,173.51,,32.67,175.07
A226320,잇츠한불,12,2015,Annual,121.17,,28.53,44.48
A226320,잇츠한불,12,2016,Annual,42.74,246.84,13.27,11.94
A226320,잇츠한불,12,2017,Annual,31.98,204.30,14.60,8.18
A226320,잇츠한불,12,2018,Annual,20.44,108.07,7.35,3.33
A226320,잇츠한불,12,2019,Annual,4.26,8.28,1.31,0.56
A226320,잇츠한불,12,2020,Annual,-14.38,-29.81,-5.09,-1.58
A226320,잇츠한불,12,2021,Annual,-28.07,-77.25,-7.61,-2.30
A226320,잇츠한불,12,2022,Annual,-3.65,-11.02,-0.93,-0.26
A117580,대성에너지,12,2011,Annual,11.40,45.74,4.03,13.61
A117580,대성에너지,12,2012,Annual,9.85,44.07,3.49,12.82
A117580,대성에너지,12,2013,Annual,9.55,39.94,3.54,13.28
A117580,대성에너지,12,2014,Annual,9.56,41.17,3.51,13.55
A117580,대성에너지,12,2015,Annual,10.81,43.20,4.62,14.33
A117580,대성에너지,12,2016,Annual,12.69,46.57,5.78,14.77
A117580,대성에너지,12,2017,Annual,13.50,53.81,5.96,15.40
A117580,대성에너지,12,2018,Annual,13.19,55.93,5.97,15.28
A117580,대성에너지,12,2019,Annual,9.75,38.77,4.67,11.90
A117580,대성에너지,12,2020,Annual,9.85,34.16,5.16,12.35
A117580,대성에너지,12,2021,Annual,9.18,32.06,4.84,11.81
A117580,대성에너지,12,2022,Annual,5.47,23.61,2.54,8.20
A097230,HJ중공업,12,2011,Annual,0.29,0.41,0.54,0.82
A097230,HJ중공업,12,2012,Annual,1.15,1.53,2.27,3.23
A097230,HJ중공업,12,2013,Annual,-1.69,-2.24,-3.31,-4.99
A097230,HJ중공업,12,2014,Annual,-4.05,-5.62,-7.99,-12.53
A097230,HJ중공업,12,2015,Annual,-6.14,-9.03,-9.49,-21.14
A097230,HJ중공업,12,2016,Annual,-5.19,-7.49,-8.24,-22.12
A097230,HJ중공업,12,2017,Annual,-4.81,-6.87,-11.67,-25.73
A097230,HJ중공업,12,2018,Annual,-36.31,-62.06,-75.62,완전잠식
A097230,HJ중공업,12,2019,Annual,11.54,23.42,20.08,완전잠식
A097230,HJ중공업,12,2020,Annual,4.79,9.82,5.79,34.73
A097230,HJ중공업,12,2021,Annual,-6.29,-13.77,-7.06,-32.02
A097230,HJ중공업,12,2022,Annual,-1.45,-3.50,-1.67,-7.33
A002150,도화엔지니어링,12,2011,Annual,16.16,32.50,7.24,9.20
A002150,도화엔지니어링,12,2012,Annual,-4.15,-7.85,-2.03,-2.59
A002150,도화엔지니어링,12,2013,Annual,7.36,14.55,3.39,4.21
A002150,도화엔지니어링,12,2014,Annual,6.76,14.57,3.51,3.73
A002150,도화엔지니어링,12,2015,Annual,21.31,77.88,7.87,9.76
A002150,도화엔지니어링,12,2016,Annual,5.89,"1,066.89",1.50,2.14
A002150,도화엔지니어링,12,2017,Annual,17.22,597.72,3.78,6.53
A002150,도화엔지니어링,12,2018,Annual,15.59,385.30,4.26,7.08
A002150,도화엔지니어링,12,2019,Annual,15.09,468.53,4.15,8.54
A002150,도화엔지니어링,12,2020,Annual,12.69,142.67,3.88,8.75
A002150,도화엔지니어링,12,2021,Annual,9.92,67.62,3.68,8.11
A002150,도화엔지니어링,12,2022,Annual,3.28,22.05,1.44,3.00
A095720,웅진씽크빅,12,2011,Annual,15.99,38.09,6.57,17.53
A095720,웅진씽크빅,12,2012,Annual,-5.54,-11.40,-2.73,-7.66
A095720,웅진씽크빅,12,2013,Annual,10.87,22.08,5.17,16.16
A095720,웅진씽크빅,12,2014,Annual,16.19,35.31,6.04,17.45
A095720,웅진씽크빅,12,2015,Annual,19.29,41.99,6.78,17.53
A095720,웅진씽크빅,12,2016,Annual,23.10,48.57,8.56,19.77
A095720,웅진씽크빅,12,2017,Annual,22.29,51.11,8.19,17.50
A095720,웅진씽크빅,12,2018,Annual,15.53,31.91,6.83,14.11
A095720,웅진씽크빅,12,2019,Annual,-9.35,-11.92,-16.61,-27.40
A095720,웅진씽크빅,12,2020,Annual,4.12,5.38,7.25,11.06
A095720,웅진씽크빅,12,2021,Annual,27.31,76.39,11.57,25.17
A095720,웅진씽크빅,12,2022,Annual,17.76,49.45,7.84,19.81
A008490,서흥,12,2011,Annual,13.87,16.55,13.70,12.82
A008490,서흥,12,2012,Annual,4.27,4.91,5.07,5.14
A008490,서흥,12,2013,Annual,11.95,13.87,11.39,14.71
A008490,서흥,12,2014,Annual,16.01,18.45,13.81,17.65
A008490,서흥,12,2015,Annual,15.91,18.39,14.33,17.42
A008490,서흥,12,2016,Annual,17.23,20.22,14.97,18.47
A008490,서흥,12,2017,Annual,16.24,19.35,13.73,16.32
A008490,서흥,12,2018,Annual,16.75,20.19,13.31,17.20
A008490,서흥,12,2019,Annual,17.32,20.68,13.36,19.32
A008490,서흥,12,2020,Annual,22.72,26.08,15.80,24.75
A008490,서흥,12,2021,Annual,23.89,26.59,15.40,22.77
A008490,서흥,12,2022,Annual,16.62,18.60,10.95,15.46
A005010,휴스틸,12,2011,Annual,31.56,56.60,7.89,12.33
A005010,휴스틸,12,2012,Annual,22.07,35.92,6.03,9.22
A005010,휴스틸,12,2013,Annual,11.44,17.63,3.37,4.64
A005010,휴스틸,12,2014,Annual,16.66,24.72,5.07,6.98
A005010,휴스틸,12,2015,Annual,9.22,14.60,3.17,3.51
A005010,휴스틸,12,2016,Annual,7.32,12.45,3.23,3.02
A005010,휴스틸,12,2017,Annual,6.38,9.47,2.23,4.04
A005010,휴스틸,12,2018,Annual,11.79,18.00,4.80,7.22
A005010,휴스틸,12,2019,Annual,-0.44,-0.75,-0.16,-0.21
A005010,휴스틸,12,2020,Annual,10.97,17.96,5.58,5.03
A005010,휴스틸,12,2021,Annual,19.26,40.92,8.05,9.53
A005010,휴스틸,12,2022,Annual,78.74,208.19,23.78,31.93
A100840,SNT에너지,12,2011,Annual,-1.88,-12.66,-0.97,-1.16
A100840,SNT에너지,12,2012,Annual,10.09,91.45,4.93,6.61
A100840,SNT에너지,12,2013,Annual,16.39,363.32,9.10,9.58
A100840,SNT에너지,12,2014,Annual,12.83,251.64,5.56,6.65
A100840,SNT에너지,12,2015,Annual,32.26,"1,059.23",11.26,13.34
A100840,SNT에너지,12,2016,Annual,3.91,,1.56,1.72
A100840,SNT에너지,12,2017,Annual,7.48,,3.75,2.98
A100840,SNT에너지,12,2018,Annual,6.69,,2.79,1.67
A100840,SNT에너지,12,2019,Annual,25.56,"4,304.58",8.31,7.44
A100840,SNT에너지,12,2020,Annual,12.92,"1,581.10",5.13,5.07
A100840,SNT에너지,12,2021,Annual,15.91,"1,331.03",8.69,6.19
A100840,SNT에너지,12,2022,Annual,16.77,79.44,10.66,8.58
A000020,동화약품,12,2011,Annual,26.67,81.42,12.85,13.49
A000020,동화약품,12,2012,Annual,13.05,70.19,6.05,5.92
A000020,동화약품,12,2013,Annual,14.55,169.30,6.15,5.96
A000020,동화약품,12,2014,Annual,20.40,351.48,8.23,7.69
A000020,동화약품,12,2015,Annual,20.51,582.44,7.83,7.60
A000020,동화약품,12,2016,Annual,47.87,"3,799.80",16.00,15.73
A000020,동화약품,12,2017,Annual,82.43,,22.60,21.28
A000020,동화약품,12,2018,Annual,29.87,,6.99,7.21
A000020,동화약품,12,2019,Annual,27.50,571.41,6.71,6.90
A000020,동화약품,12,2020,Annual,46.75,321.97,14.41,12.21
A000020,동화약품,12,2021,Annual,33.52,199.53,10.23,8.53
A000020,동화약품,12,2022,Annual,38.67,313.92,9.66,8.90
A000540,흥국화재,3,2011,Annual,1.71,90.28,2.12,44.32
A000540,흥국화재,3,2012,Annual,1.66,89.27,2.29,28.32
A000540,흥국화재,12,2013,Annual,0.34,16.66,0.72,6.15
A000540,흥국화재,12,2014,Annual,0.65,30.24,1.16,12.78
A000540,흥국화재,12,2015,Annual,0.39,17.64,0.73,7.37
A000540,흥국화재,12,2016,Annual,0.48,21.66,1.02,8.88
A000540,흥국화재,12,2017,Annual,1.00,49.03,2.37,17.09
A000540,흥국화재,12,2018,Annual,0.59,24.65,1.55,9.80
A000540,흥국화재,12,2019,Annual,0.52,17.08,1.40,8.58
A000540,흥국화재,12,2020,Annual,0.34,10.94,0.94,5.86
A000540,흥국화재,12,2021,Annual,0.68,22.71,1.93,12.35
A000540,흥국화재,12,2022,Annual,2.04,66.85,7.24,14.23
A001270,부국증권,3,2011,Annual,6.78,20.62,7.18,5.38
A001270,부국증권,3,2012,Annual,3.19,11.20,3.20,2.48
A001270,부국증권,3,2013,Annual,3.44,21.50,1.70,2.46
A001270,부국증권,12,2014,Annual,5.10,15.29,5.38,5.13
A001270,부국증권,12,2015,Annual,4.57,10.33,4.13,7.13
A001270,부국증권,12,2016,Annual,3.35,9.83,3.90,6.67
A001270,부국증권,12,2017,Annual,4.16,9.79,6.93,8.37
A001270,부국증권,12,2018,Annual,3.28,5.63,4.91,6.53
A001270,부국증권,12,2019,Annual,3.00,5.73,4.84,6.21
A001270,부국증권,12,2020,Annual,6.14,11.92,7.24,11.98
A001270,부국증권,12,2021,Annual,7.79,14.41,10.70,13.00
A001270,부국증권,12,2022,Annual,5.03,9.42,4.54,6.59
A194370,제이에스코퍼레이션,12,2011,Annual,-12.42,-29.54,-2.10,-6.84
A194370,제이에스코퍼레이션,12,2012,Annual,-2.50,-5.59,-0.48,-1.85
A194370,제이에스코퍼레이션,12,2013,Annual,N/A(IFRS),N/A(IFRS),6.56,N/A(IFRS)
A194370,제이에스코퍼레이션,12,2014,Annual,44.93,105.30,12.45,43.48
A194370,제이에스코퍼레이션,12,2015,Annual,34.54,75.31,9.25,28.70
A194370,제이에스코퍼레이션,12,2016,Annual,25.79,60.93,7.10,10.54
A194370,제이에스코퍼레이션,12,2017,Annual,23.03,84.21,3.78,5.72
A194370,제이에스코퍼레이션,12,2018,Annual,28.01,124.04,4.65,6.13
A194370,제이에스코퍼레이션,12,2019,Annual,35.50,122.98,5.54,8.98
A194370,제이에스코퍼레이션,12,2020,Annual,6.56,10.43,3.25,8.50
A194370,제이에스코퍼레이션,12,2021,Annual,19.40,30.63,6.92,38.75
A194370,제이에스코퍼레이션,12,2022,Annual,26.30,43.43,8.48,36.15
A011810,STX,12,2011,Annual,7.50,11.16,4.89,16.51
A011810,STX,12,2012,Annual,-12.68,-16.27,-8.95,-25.49
A011810,STX,12,2013,Annual,-57.57,-73.35,-64.35,-312.53
A011810,STX,12,2014,Annual,25.87,33.60,23.84,완전잠식
A011810,STX,12,2015,Annual,-3.46,-4.55,-2.50,-49.14
A011810,STX,12,2016,Annual,-40.35,-53.24,-26.19,완전잠식
A011810,STX,12,2017,Annual,41.57,59.22,18.71,완전잠식
A011810,STX,12,2018,Annual,2.24,3.55,0.80,22.62
A011810,STX,12,2019,Annual,-5.48,-8.20,-1.86,-45.26
A011810,STX,12,2020,Annual,-0.04,-0.06,-0.02,-0.25
A011810,STX,12,2021,Annual,0.18,0.27,0.11,0.85
A011810,STX,12,2022,Annual,0.39,0.59,0.24,2.08
A037710,광주신세계,12,2011,Annual,87.52,,27.40,21.09
A037710,광주신세계,12,2012,Annual,85.75,,27.99,17.82
A037710,광주신세계,12,2013,Annual,34.29,60.32,26.28,14.10
A037710,광주신세계,12,2014,Annual,21.38,30.59,23.58,11.27
A037710,광주신세계,12,2015,Annual,27.98,44.18,25.36,11.08
A037710,광주신세계,12,2016,Annual,35.41,67.91,24.35,9.99
A037710,광주신세계,12,2017,Annual,54.30,189.21,39.62,9.60
A037710,광주신세계,12,2018,Annual,67.57,"1,824.38",37.78,8.51
A037710,광주신세계,12,2019,Annual,79.39,"207,385.68",42.74,10.33
A037710,광주신세계,12,2020,Annual,73.19,"70,179.42",44.01,9.55
A037710,광주신세계,12,2021,Annual,76.79,"79,645.65",43.51,10.24
A037710,광주신세계,12,2022,Annual,69.73,"1,041.29",43.38,10.44
A092230,KPX홀딩스,12,2011,Annual,26.38,65.06,5.48,8.09
A092230,KPX홀딩스,12,2012,Annual,17.06,38.02,4.04,6.15
A092230,KPX홀딩스,12,2013,Annual,13.01,29.91,4.09,4.94
A092230,KPX홀딩스,12,2014,Annual,20.30,43.86,5.65,7.28
A092230,KPX홀딩스,12,2015,Annual,24.46,46.27,6.85,7.90
A092230,KPX홀딩스,12,2016,Annual,25.08,44.55,9.84,7.47
A092230,KPX홀딩스,12,2017,Annual,25.53,60.13,10.09,7.15
A092230,KPX홀딩스,12,2018,Annual,10.86,29.32,3.25,2.87
A092230,KPX홀딩스,12,2019,Annual,23.15,52.62,6.64,5.60
A092230,KPX홀딩스,12,2020,Annual,54.15,132.55,17.88,13.54
A092230,KPX홀딩스,12,2021,Annual,18.91,42.82,6.16,5.64
A092230,KPX홀딩스,12,2022,Annual,9.78,20.26,3.53,3.19
A002810,삼영무역,12,2011,Annual,29.90,140.06,5.82,9.07
A002810,삼영무역,12,2012,Annual,47.76,453.94,8.34,11.60
A002810,삼영무역,12,2013,Annual,45.66,"4,067.75",7.88,9.70
A002810,삼영무역,12,2014,Annual,44.80,,8.45,9.50
A002810,삼영무역,12,2015,Annual,42.81,,8.78,7.80
A002810,삼영무역,12,2016,Annual,56.39,,11.29,9.22
A002810,삼영무역,12,2017,Annual,57.76,,11.29,9.82
A002810,삼영무역,12,2018,Annual,56.59,,11.03,9.22
A002810,삼영무역,12,2019,Annual,42.32,213.52,13.04,9.74
A002810,삼영무역,12,2020,Annual,32.73,114.30,9.55,9.12
A002810,삼영무역,12,2021,Annual,42.95,177.33,10.42,10.99
A002810,삼영무역,12,2022,Annual,55.30,279.35,12.73,12.85
A213500,한솔제지,12,2011,Annual,,,,
A213500,한솔제지,12,2012,Annual,,,,
A213500,한솔제지,12,2013,Annual,,,,
A213500,한솔제지,12,2014,Annual,,,,
A213500,한솔제지,12,2015,Annual,,,5.78,
A213500,한솔제지,12,2016,Annual,10.72,14.33,7.22,27.65
A213500,한솔제지,12,2017,Annual,11.73,15.92,7.92,25.58
A213500,한솔제지,12,2018,Annual,10.70,14.64,6.50,22.71
A213500,한솔제지,12,2019,Annual,11.28,16.37,7.85,21.97
A213500,한솔제지,12,2020,Annual,13.55,19.94,10.04,24.31
A213500,한솔제지,12,2021,Annual,8.96,13.55,5.65,15.78
A213500,한솔제지,12,2022,Annual,11.92,18.03,6.49,22.44
A016590,신대양제지,12,2011,Annual,14.49,21.96,6.43,11.50
A016590,신대양제지,12,2012,Annual,24.12,37.04,11.46,17.18
A016590,신대양제지,12,2013,Annual,19.55,32.61,8.09,10.59
A016590,신대양제지,12,2014,Annual,24.85,43.36,9.89,12.11
A016590,신대양제지,12,2015,Annual,-6.73,-15.30,-3.51,-3.18
A016590,신대양제지,12,2016,Annual,24.25,79.09,10.53,10.25
A016590,신대양제지,12,2017,Annual,21.85,42.19,8.69,13.10
A016590,신대양제지,12,2018,Annual,39.21,71.76,15.22,23.41
A016590,신대양제지,12,2019,Annual,39.09,85.59,13.15,15.75
A016590,신대양제지,12,2020,Annual,35.29,81.72,11.72,12.17
A016590,신대양제지,12,2021,Annual,37.58,84.00,11.82,13.14
A016590,신대양제지,12,2022,Annual,33.53,74.65,11.06,11.65
A293480,하나제약,12,2011,Annual,-20.26,-33.42,-16.24,-64.81
A293480,하나제약,12,2012,Annual,9.68,15.55,8.75,41.39
A293480,하나제약,12,2013,Annual,16.87,23.00,11.77,42.19
A293480,하나제약,12,2014,Annual,12.25,17.11,7.86,25.96
A293480,하나제약,12,2015,Annual,15.23,23.63,8.09,29.13
A293480,하나제약,12,2016,Annual,N/A(IFRS),N/A(IFRS),16.95,N/A(IFRS)
A293480,하나제약,12,2017,Annual,46.63,92.79,19.97,40.69
A293480,하나제약,12,2018,Annual,61.15,176.48,19.45,20.74
A293480,하나제약,12,2019,Annual,81.57,643.39,19.54,15.27
A293480,하나제약,12,2020,Annual,45.77,399.60,11.22,8.79
A293480,하나제약,12,2021,Annual,70.52,442.27,17.20,13.95
A293480,하나제약,12,2022,Annual,47.69,137.28,14.61,11.84
A008350,남선알미늄,12,2011,Annual,16.93,34.74,9.88,50.90
A008350,남선알미늄,12,2012,Annual,-6.04,-12.01,-3.53,-16.08
A008350,남선알미늄,12,2013,Annual,8.86,17.34,4.29,22.93
A008350,남선알미늄,12,2014,Annual,14.54,30.09,6.81,29.36
A008350,남선알미늄,12,2015,Annual,12.25,23.80,5.87,21.60
A008350,남선알미늄,12,2016,Annual,14.97,30.99,6.42,22.81
A008350,남선알미늄,12,2017,Annual,18.05,44.92,6.70,19.87
A008350,남선알미늄,12,2018,Annual,22.51,61.44,8.77,19.28
A008350,남선알미늄,12,2019,Annual,15.92,48.68,6.14,11.47
A008350,남선알미늄,12,2020,Annual,14.43,46.91,5.97,8.69
A008350,남선알미늄,12,2021,Annual,41.63,170.61,20.33,22.01
A008350,남선알미늄,12,2022,Annual,30.06,196.11,12.57,11.85
A015360,예스코홀딩스,12,2011,Annual,7.65,21.07,3.91,9.30
A015360,예스코홀딩스,12,2012,Annual,8.39,26.47,4.20,9.80
A015360,예스코홀딩스,12,2013,Annual,6.62,22.53,3.29,7.70
A015360,예스코홀딩스,12,2014,Annual,5.83,20.05,2.99,6.57
A015360,예스코홀딩스,12,2015,Annual,7.17,23.65,3.97,7.45
A015360,예스코홀딩스,12,2016,Annual,11.20,33.98,6.55,10.41
A015360,예스코홀딩스,12,2017,Annual,8.55,23.76,5.17,8.40
A015360,예스코홀딩스,12,2018,Annual,-0.53,-1.26,-0.39,-0.66
A015360,예스코홀딩스,12,2019,Annual,6.53,13.43,5.30,9.72
A015360,예스코홀딩스,12,2020,Annual,-2.68,-5.20,-2.40,-4.68
A015360,예스코홀딩스,12,2021,Annual,5.84,11.78,4.38,10.70
A015360,예스코홀딩스,12,2022,Annual,2.77,6.60,1.75,4.90
A298000,효성화학,12,2011,Annual,,,,
A298000,효성화학,12,2012,Annual,,,,
A298000,효성화학,12,2013,Annual,,,,
A298000,효성화학,12,2014,Annual,,,,
A298000,효성화학,12,2015,Annual,,,,
A298000,효성화학,12,2016,Annual,,,,
A298000,효성화학,12,2017,Annual,,,,
A298000,효성화학,12,2018,Annual,,,9.85,
A298000,효성화학,12,2019,Annual,16.94,21.05,13.53,59.65
A298000,효성화학,12,2020,Annual,9.12,10.95,9.10,38.58
A298000,효성화학,12,2021,Annual,10.99,13.55,9.96,56.31
A298000,효성화학,12,2022,Annual,-4.34,-5.27,-4.20,-40.07
A102260,동성케미컬,12,2011,Annual,4.22,6.64,2.47,5.70
A102260,동성케미컬,12,2012,Annual,8.07,11.93,4.65,10.90
A102260,동성케미컬,12,2013,Annual,4.35,6.83,2.15,5.51
A102260,동성케미컬,12,2014,Annual,6.18,10.82,2.83,7.17
A102260,동성케미컬,12,2015,Annual,10.01,17.35,4.79,10.75
A102260,동성케미컬,12,2016,Annual,14.05,24.37,6.87,13.97
A102260,동성케미컬,12,2017,Annual,7.37,12.74,3.87,7.45
A102260,동성케미컬,12,2018,Annual,5.07,8.58,2.63,5.23
A102260,동성케미컬,12,2019,Annual,7.76,13.53,3.83,7.96
A102260,동성케미컬,12,2020,Annual,8.47,16.03,3.93,8.04
A102260,동성케미컬,12,2021,Annual,11.91,26.07,4.71,9.87
A102260,동성케미컬,12,2022,Annual,15.15,37.07,5.13,12.37
A130660,한전산업,12,2011,Annual,19.92,61.28,5.12,21.01
A130660,한전산업,12,2012,Annual,10.08,32.73,3.46,12.97
A130660,한전산업,12,2013,Annual,13.35,43.48,4.49,18.23
A130660,한전산업,12,2014,Annual,4.88,16.94,1.55,8.00
A130660,한전산업,12,2015,Annual,11.30,48.39,3.33,19.33
A130660,한전산업,12,2016,Annual,19.72,83.84,5.19,25.17
A130660,한전산업,12,2017,Annual,20.28,85.99,4.96,24.46
A130660,한전산업,12,2018,Annual,18.86,114.35,5.60,20.03
A130660,한전산업,12,2019,Annual,30.62,165.60,8.17,29.42
A130660,한전산업,12,2020,Annual,24.54,95.15,6.03,23.55
A130660,한전산업,12,2021,Annual,18.75,78.08,4.63,17.65
A130660,한전산업,12,2022,Annual,32.21,140.78,6.51,24.88
A004360,세방,12,2011,Annual,21.52,52.85,8.94,12.24
A004360,세방,12,2012,Annual,21.66,57.69,9.30,11.17
A004360,세방,12,2013,Annual,17.32,50.24,7.31,7.51
A004360,세방,12,2014,Annual,20.79,80.07,7.32,7.35
A004360,세방,12,2015,Annual,25.75,135.06,8.02,7.67
A004360,세방,12,2016,Annual,26.76,159.08,8.05,7.12
A004360,세방,12,2017,Annual,22.73,155.25,6.25,5.46
A004360,세방,12,2018,Annual,31.39,215.44,8.44,6.91
A004360,세방,12,2019,Annual,16.42,64.49,5.25,4.63
A004360,세방,12,2020,Annual,22.36,64.86,7.98,8.00
A004360,세방,12,2021,Annual,26.61,80.65,8.29,10.02
A004360,세방,12,2022,Annual,45.28,150.99,10.97,14.90
A005720,넥센,12,2011,Annual,22.98,36.00,15.96,14.96
A005720,넥센,12,2012,Annual,40.58,68.96,23.10,19.04
A005720,넥센,12,2013,Annual,38.78,75.73,19.82,13.45
A005720,넥센,12,2014,Annual,46.10,91.41,24.30,13.76
A005720,넥센,12,2015,Annual,50.42,102.11,27.82,12.32
A005720,넥센,12,2016,Annual,69.07,159.17,33.09,13.76
A005720,넥센,12,2017,Annual,55.53,150.88,28.13,10.17
A005720,넥센,12,2018,Annual,13.91,22.30,10.79,10.48
A005720,넥센,12,2019,Annual,11.88,18.74,10.37,12.12
A005720,넥센,12,2020,Annual,10.16,15.73,10.99,10.60
A005720,넥센,12,2021,Annual,10.03,15.86,9.71,11.22
A005720,넥센,12,2022,Annual,8.91,13.99,7.49,10.59
A071840,롯데하이마트,12,2011,Annual,12.10,15.28,5.32,14.95
A071840,롯데하이마트,12,2012,Annual,9.19,12.23,3.52,7.82
A071840,롯데하이마트,12,2013,Annual,15.33,21.16,4.99,11.43
A071840,롯데하이마트,12,2014,Annual,13.29,19.54,3.98,9.12
A071840,롯데하이마트,12,2015,Annual,14.38,21.40,4.08,9.17
A071840,롯데하이마트,12,2016,Annual,15.58,24.78,4.41,9.45
A071840,롯데하이마트,12,2017,Annual,17.27,30.44,4.82,10.08
A071840,롯데하이마트,12,2018,Annual,11.93,20.85,3.24,6.52
A071840,롯데하이마트,12,2019,Annual,3.18,5.00,0.89,1.79
