Symbol,Name,결산월,회계년,주기,매출액증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%)
A024900,덕양산업,12,2019,Annual,5.2,-19.09,7.25,적전,적지
A024900,덕양산업,12,2020,Annual,-4.96,-10.83,10.38,적지,적지
A024900,덕양산업,12,2021,Annual,4.35,14.34,0.39,흑전,흑전
A024900,덕양산업,12,2022,Annual,14.37,38.68,-8.86,390.05,617.13
A008700,아남전자,12,2011,Annual,9.98,-0.3,0.63,221.94,489.65
A008700,아남전자,12,2012,Annual,-4.11,-2.42,-1.14,적전,적전
A008700,아남전자,12,2013,Annual,-1.2,6.2,75.7,흑전,흑전
A008700,아남전자,12,2014,Annual,9.14,-3.88,-37.49,적전,적전
A008700,아남전자,12,2015,Annual,5.57,-0.35,5.8,적지,흑전
A008700,아남전자,12,2016,Annual,8.36,2.98,0.26,흑전,-8.52
A008700,아남전자,12,2017,Annual,5.2,-1.92,-2.53,-27.8,적전
A008700,아남전자,12,2018,Annual,9.09,-19.8,32.64,적전,적지
A008700,아남전자,12,2019,Annual,26.5,3.85,1.64,흑전,흑전
A008700,아남전자,12,2020,Annual,8.83,2.57,-17.17,122.44,"1,112.20"
A008700,아남전자,12,2021,Annual,35.92,32.4,7.21,117.71,149.62
A008700,아남전자,12,2022,Annual,33.5,24.97,24.73,36.42,4.58
A013570,디와이,12,2011,Annual,19.01,15.33,74.6,-7.32,-25.98
A013570,디와이,12,2012,Annual,0.67,5.6,4.98,-26.98,-1.55
A013570,디와이,12,2013,Annual,-16.5,8.18,6.83,-50.17,-23.11
A013570,디와이,12,2014,Annual,-1.39,-18.4,-31.5,-19.77,63.03
A013570,디와이,12,2015,Annual,6.45,41.41,80.28,36.42,-68.76
A013570,디와이,12,2016,Annual,12.6,3.02,0.84,44.24,35.12
A013570,디와이,12,2017,Annual,13.68,7.04,-0.12,24.99,86.23
A013570,디와이,12,2018,Annual,8.35,3.08,2.66,2,-44.54
A013570,디와이,12,2019,Annual,-4.12,6.39,8.57,-4.83,41.43
A013570,디와이,12,2020,Annual,-7.59,-1.51,-9.16,-5.39,-90.74
A013570,디와이,12,2021,Annual,26.46,6.62,-1.11,12.14,290.86
A013570,디와이,12,2022,Annual,9.66,1.26,-5.35,-29.64,-34.04
A014580,태경비케이,12,2011,Annual,28.09,4.3,18.08,39.69,16.67
A014580,태경비케이,12,2012,Annual,-1.41,5.59,9.26,-42.8,-20.47
A014580,태경비케이,12,2013,Annual,-0.8,8.59,11.76,43.31,-26.77
A014580,태경비케이,12,2014,Annual,-2.7,1.99,2.58,-23.05,-28.42
A014580,태경비케이,12,2015,Annual,-6.84,0.64,8.77,-21,-39.51
A014580,태경비케이,12,2016,Annual,51.12,44.58,73.92,64.74,93.01
A014580,태경비케이,12,2017,Annual,23.69,2.69,-4.22,-13.3,25.09
A014580,태경비케이,12,2018,Annual,0.21,12.81,12.25,19.66,-16.49
A014580,태경비케이,12,2019,Annual,-12.31,5.16,-15.37,-56.01,76.19
A014580,태경비케이,12,2020,Annual,-11.31,2.91,-4.18,179.06,-6.77
A014580,태경비케이,12,2021,Annual,18.03,12.51,2.64,81.54,69.34
A014580,태경비케이,12,2022,Annual,76.81,12.82,2.04,62.96,86.02
A017370,우신시스템,12,2011,Annual,33.25,12.1,11.08,1.08,30.85
A017370,우신시스템,12,2012,Annual,-9.89,4.65,-13.91,-15.04,-30.43
A017370,우신시스템,12,2013,Annual,27.96,4.15,32.73,-44.62,-33.84
A017370,우신시스템,12,2014,Annual,51.38,16.93,0.78,219.79,223.33
A017370,우신시스템,12,2015,Annual,2.06,18.96,40.25,-2.69,25.22
A017370,우신시스템,12,2016,Annual,0.5,10.26,1.49,-28.51,-39.22
A017370,우신시스템,12,2017,Annual,-7.69,-2.63,23.62,-41.91,적전
A017370,우신시스템,12,2018,Annual,19.57,-6.91,-0.98,적전,적지
A017370,우신시스템,12,2019,Annual,-13.14,4.91,0.65,흑전,흑전
A017370,우신시스템,12,2020,Annual,-5.02,-13.35,-2.96,적전,적전
A017370,우신시스템,12,2021,Annual,9.01,-10.96,-6.07,적지,적지
A017370,우신시스템,12,2022,Annual,-2.97,0.9,-3.03,흑전,흑전
A014160,대영포장,12,2011,Annual,35.31,-1.94,7.28,-57.8,적전
A014160,대영포장,12,2012,Annual,2.44,12.33,-3.58,590.78,흑전
A014160,대영포장,12,2013,Annual,-4.52,7.17,-1.95,-47.35,-45.95
A014160,대영포장,12,2014,Annual,10.26,4.71,5.08,31.44,-9.39
A014160,대영포장,12,2015,Annual,-0.96,-0.69,2.81,-26.27,적전
A014160,대영포장,12,2016,Annual,9.38,10.71,-3.94,-19.48,흑전
A014160,대영포장,12,2017,Annual,16.83,-6.43,-4.4,적전,적전
A014160,대영포장,12,2018,Annual,-3.85,8.59,14.22,흑전,흑전
A014160,대영포장,12,2019,Annual,-9.99,7.26,-4.82,41.02,1.58
A014160,대영포장,12,2020,Annual,-3.47,2.23,-5.77,-64.93,-69.29
A014160,대영포장,12,2021,Annual,13.45,8.67,-2.36,145.08,203.29
A014160,대영포장,12,2022,Annual,2.3,-0.13,-14.33,3.35,27.89
A012610,경인양행,12,2011,Annual,-25.43,0.09,-3.37,-42.29,-65.14
A012610,경인양행,12,2012,Annual,9.55,-0.74,-4.61,-39.21,-27.47
A012610,경인양행,12,2013,Annual,19.31,8.43,2.88,206.1,387.97
A012610,경인양행,12,2014,Annual,6.28,4.48,6.18,26.44,-0.66
A012610,경인양행,12,2015,Annual,-5.06,1.46,0.41,-52.33,-63.83
A012610,경인양행,12,2016,Annual,4.45,3.56,1.23,57.44,86.26
A012610,경인양행,12,2017,Annual,9.14,1.27,8.64,-30.37,-30.1
A012610,경인양행,12,2018,Annual,10.37,6.08,3.8,167.37,188.79
A012610,경인양행,12,2019,Annual,8.37,6.11,24.93,19.62,18.63
A012610,경인양행,12,2020,Annual,-8.22,-3.81,11.44,-85.69,적전
A012610,경인양행,12,2021,Annual,22.48,10.28,5.75,741.42,흑전
A012610,경인양행,12,2022,Annual,-0.17,5.67,13,-1.04,-36.64
A007210,벽산,12,2011,Annual,1.74,0.02,-3.16,14.35,-20.9
A007210,벽산,12,2012,Annual,15.89,35.7,53.89,-43.25,-81.09
A007210,벽산,12,2013,Annual,2.33,3.26,-0.12,61.11,239.29
A007210,벽산,12,2014,Annual,7.26,7,1.21,54.43,106.17
A007210,벽산,12,2015,Annual,3.37,9.93,-0.42,26.45,41.77
A007210,벽산,12,2016,Annual,0.22,4.82,20.88,-11.92,-19.41
A007210,벽산,12,2017,Annual,-6.55,4.13,8.54,-38.45,-45.27
A007210,벽산,12,2018,Annual,4.27,1.32,19.21,-54.32,-36.89
A007210,벽산,12,2019,Annual,0.26,-1.41,6.04,적전,적전
A007210,벽산,12,2020,Annual,1.38,0.07,-1.04,흑전,흑전
A007210,벽산,12,2021,Annual,7.26,-0.5,-0.13,-11.02,적전
A007210,벽산,12,2022,Annual,10.28,4.13,20.42,120.34,흑전
A016710,대성홀딩스,12,2011,Annual,20.79,7.28,4.35,-16.52,37.87
A016710,대성홀딩스,12,2012,Annual,10.57,5.59,5.41,-9.1,-12.65
A016710,대성홀딩스,12,2013,Annual,7.58,4.34,3.85,28.86,-14.04
A016710,대성홀딩스,12,2014,Annual,-0.35,4.63,2.68,-5.08,-4.82
A016710,대성홀딩스,12,2015,Annual,-16.82,3.19,5.42,-2.3,2.55
A016710,대성홀딩스,12,2016,Annual,-17.17,1.71,5.25,12.03,-15.56
A016710,대성홀딩스,12,2017,Annual,3.25,-4.25,3.89,-8.96,37.77
A016710,대성홀딩스,12,2018,Annual,0.74,2.21,2.58,-24.81,-26.11
A016710,대성홀딩스,12,2019,Annual,0.96,1.35,6.15,29.43,-24.61
A016710,대성홀딩스,12,2020,Annual,-3.73,7.75,3.55,6.5,166.03
A016710,대성홀딩스,12,2021,Annual,6.14,2.62,4.04,-16.8,-49.79
A016710,대성홀딩스,12,2022,Annual,33.52,1.32,1.75,-66.97,-79.53
A094280,효성ITX,12,2011,Annual,17.51,20.61,-16.42,-11.95,흑전
A094280,효성ITX,12,2012,Annual,7.81,29.22,-21.39,22.52,-23.27
A094280,효성ITX,12,2013,Annual,22.67,3.53,82.37,66.11,71.12
A094280,효성ITX,12,2014,Annual,9.97,36.08,-34.46,23.7,16.09
A094280,효성ITX,12,2015,Annual,9.72,28.95,9.57,-4.76,-15.74
A094280,효성ITX,12,2016,Annual,7.79,4.95,3.59,1.41,-1.24
A094280,효성ITX,12,2017,Annual,16.06,17.56,13.72,8.19,30.01
A094280,효성ITX,12,2018,Annual,1.79,-23.5,-1.31,-7.19,-20.99
A094280,효성ITX,12,2019,Annual,-3.45,8.28,4.32,14.9,43.93
A094280,효성ITX,12,2020,Annual,24.7,-4.45,35.61,29.06,17.72
A094280,효성ITX,12,2021,Annual,-1.7,109.04,19.47,20.67,12.85
A094280,효성ITX,12,2022,Annual,7.43,-36.36,-6.13,10.03,3.71
A000970,한국주철관,3,2011,Annual,18.41,1.23,-2.82,125.02,380.89
A000970,한국주철관,3,2012,Annual,2.96,1.42,-1.34,12.82,22.09
A000970,한국주철관,3,2013,Annual,-0.17,0.32,-1.68,-9.41,3.78
A000970,한국주철관,3,2014,Annual,-3.37,2.38,-1.79,59.04,103.51
A000970,한국주철관,3,2015,Annual,5.64,4.93,9.69,27,44.41
A000970,한국주철관,3,2016,Annual,16.21,8.36,0.92,92.59,67.42
A000970,한국주철관,3,2017,Annual,8.61,2.67,-5.15,-24.18,-54.96
A000970,한국주철관,3,2018,Annual,-0.78,2.67,1.66,-65.59,-35.61
A000970,한국주철관,3,2019,Annual,4.76,3.42,-2.77,135.85,94.1
A000970,한국주철관,12,2020,Annual,-24.92,2.25,-2.54,-27.14,-26.97
A000970,한국주철관,12,2021,Annual,55.41,21.98,-1.04,328.2,543.74
A000970,한국주철관,12,2022,Annual,-5.08,1.08,-1.23,-71.2,-81.69
A002170,삼양통상,12,2011,Annual,35.89,4.54,1.94,100.51,33.49
A002170,삼양통상,12,2012,Annual,-0.91,2.41,0.52,-57.39,-49.28
A002170,삼양통상,12,2013,Annual,2.45,0.66,4.36,-66.3,-43.42
A002170,삼양통상,12,2014,Annual,19.63,3.82,5.56,429.55,201.17
A002170,삼양통상,12,2015,Annual,8.01,3.61,6.15,25.92,3.06
A002170,삼양통상,12,2016,Annual,-8.96,8.38,-2.47,158.49,117.11
A002170,삼양통상,12,2017,Annual,-12.86,8.67,-1.46,-3,9.08
A002170,삼양통상,12,2018,Annual,7.39,7.83,4.05,6.47,1.46
A002170,삼양통상,12,2019,Annual,4.86,12.26,-1.28,53.88,74.74
A002170,삼양통상,12,2020,Annual,3.28,14.25,-3.67,16.71,12.92
A002170,삼양통상,12,2021,Annual,-2.25,8.21,3.61,-36.93,-33.6
A002170,삼양통상,12,2022,Annual,-7.81,2.63,5.1,-54.81,-54.43
A000700,유수홀딩스,12,2011,Annual,-77.48,-34.39,-1.32,적전,적전
A000700,유수홀딩스,12,2012,Annual,"29,170.46",107.28,"18,424.52",적지,적지
A000700,유수홀딩스,12,2013,Annual,-95.54,-45.71,-2.94,흑전,적지
A000700,유수홀딩스,12,2014,Annual,1.68,-69.28,-97.35,71,적지
A000700,유수홀딩스,12,2015,Annual,7.39,20.78,4.34,80.84,흑전
A000700,유수홀딩스,12,2016,Annual,-19.46,3.05,5.56,-68.46,-84.73
A000700,유수홀딩스,12,2017,Annual,4.25,6.15,-7.99,173.25,208.38
A000700,유수홀딩스,12,2018,Annual,-11.35,13.5,8.43,-43.69,12.88
A000700,유수홀딩스,12,2019,Annual,-4.74,-0.92,-92.94,적전,적전
A000700,유수홀딩스,12,2020,Annual,-8.55,18.17,-61.77,적지,흑전
A000700,유수홀딩스,12,2021,Annual,50.44,5.08,124.66,흑전,-37.77
A000700,유수홀딩스,12,2022,Annual,10.7,9.22,0.68,45.7,12.64
A033920,무학,12,2011,Annual,20.29,13.76,24.51,18.28,32.79
A033920,무학,12,2012,Annual,7.72,27.82,34.53,3.69,-16.73
A033920,무학,12,2013,Annual,10.06,17.63,9.98,29.2,59.38
A033920,무학,12,2014,Annual,20.86,19.82,9.06,36.2,50.78
A033920,무학,12,2015,Annual,1.94,5.03,8.66,-19.39,-65.23
A033920,무학,12,2016,Annual,-8.65,12.62,0.36,-20.87,113.39
A033920,무학,12,2017,Annual,-7.28,9.13,-0.48,-44.75,-16.23
A033920,무학,12,2018,Annual,-22.67,-5.48,1.65,적전,적전
A033920,무학,12,2019,Annual,-19.59,1.67,-1.63,적지,흑전
A033920,무학,12,2020,Annual,-10.54,1.91,0.82,흑전,-44.09
A033920,무학,12,2021,Annual,-8.92,-5,-6.77,적전,적전
A033920,무학,12,2022,Annual,20.41,-3.61,-6.9,흑전,적지
A210540,디와이파워,12,2011,Annual,,,,,
A210540,디와이파워,12,2012,Annual,,,,,
A210540,디와이파워,12,2013,Annual,,,,,
A210540,디와이파워,12,2014,Annual,,,,,
A210540,디와이파워,12,2015,Annual,903.82,2.33,5.84,679.56,52.59
A210540,디와이파워,12,2016,Annual,-7.79,8.57,4.15,39,559.53
A210540,디와이파워,12,2017,Annual,41.61,27.51,-0.67,139.83,217.96
A210540,디와이파워,12,2018,Annual,18.87,17.2,4.61,6.56,-16.48
A210540,디와이파워,12,2019,Annual,-10.96,11.23,5.06,-27.54,-25.17
A210540,디와이파워,12,2020,Annual,-11.27,13.18,-3.64,36.96,33.15
A210540,디와이파워,12,2021,Annual,43.45,19.53,3.77,18.65,22.22
A210540,디와이파워,12,2022,Annual,-4.15,6.37,-2.43,-36.03,-42.51
A003830,대한화섬,12,2011,Annual,33.41,2.77,54.48,-58.42,-23.36
A003830,대한화섬,12,2012,Annual,47.07,3.86,-10.68,적전,-62.75
A003830,대한화섬,12,2013,Annual,-37.25,9.93,-12.31,적지,10.55
A003830,대한화섬,12,2014,Annual,-33.87,3.73,-16.76,적지,적전
A003830,대한화섬,12,2015,Annual,-5.42,0.19,-34.3,적지,적지
A003830,대한화섬,12,2016,Annual,-22.7,-3.23,-4.17,적지,흑전
A003830,대한화섬,12,2017,Annual,5.94,17.11,-4.64,흑전,33.08
A003830,대한화섬,12,2018,Annual,-2.87,6.32,-6.5,-61.4,116.78
A003830,대한화섬,12,2019,Annual,6.11,7.01,-55.77,119.85,-49.1
A003830,대한화섬,12,2020,Annual,-23.94,13.84,-0.6,-38.53,-28.05
A003830,대한화섬,12,2021,Annual,35.05,22.21,7.95,5.28,50.44
A003830,대한화섬,12,2022,Annual,28.56,-3.78,-12.75,102.19,37.18
A002780,진흥기업,12,2011,Annual,-7.34,당기잠식,-3.53,적지,적지
A002780,진흥기업,12,2012,Annual,-16.1,전기잠식,-0.95,적지,적지
A002780,진흥기업,12,2013,Annual,2.75,-66.95,-3.67,적지,적지
A002780,진흥기업,12,2014,Annual,33.04,212.65,-6.31,흑전,적지
A002780,진흥기업,12,2015,Annual,14.06,-40.04,0.08,-56.68,적지
A002780,진흥기업,12,2016,Annual,-11.16,당기잠식,-2.12,525.71,적지
A002780,진흥기업,12,2017,Annual,-11.33,전기잠식,164.35,-30.09,흑전
A002780,진흥기업,12,2018,Annual,17.07,3.86,-1.62,-15.76,-72.27
A002780,진흥기업,12,2019,Annual,-18.57,23.61,-1.01,-20,235.98
A002780,진흥기업,12,2020,Annual,-30.97,22.01,22.24,-47.64,0.29
A002780,진흥기업,12,2021,Annual,17.76,43.84,4.2,195.28,161.87
A002780,진흥기업,12,2022,Annual,41.57,31.46,17.95,16.92,-7.21
A002210,동성제약,12,2011,Annual,9.06,1.86,10.67,흑전,흑전
A002210,동성제약,12,2012,Annual,7.83,4.45,5.09,25.81,87.65
A002210,동성제약,12,2013,Annual,-11.12,-2.23,0.07,적전,적전
A002210,동성제약,12,2014,Annual,-2.68,-9.55,-0.08,적지,적지
A002210,동성제약,12,2015,Annual,2.05,3.83,-0.89,흑전,흑전
A002210,동성제약,12,2016,Annual,6.78,-3.66,4.17,적전,적전
A002210,동성제약,12,2017,Annual,3.34,15.55,3.58,흑전,적지
A002210,동성제약,12,2018,Annual,11.56,-10.56,0.31,적전,적지
A002210,동성제약,12,2019,Annual,-5.85,21.94,-1.19,적지,적지
A002210,동성제약,12,2020,Annual,1.46,-21.61,9.22,적지,적지
A002210,동성제약,12,2021,Annual,-3.86,-15.48,0.22,적지,적지
A002210,동성제약,12,2022,Annual,10.57,-7.82,17.51,적지,적지
A058850,KTcs,12,2011,Annual,7.48,3.55,-47.14,19.68,15.75
A058850,KTcs,12,2012,Annual,0.96,6.08,70.25,-15.9,-8.67
A058850,KTcs,12,2013,Annual,3.14,0.17,-7.63,-13.73,-29.04
A058850,KTcs,12,2014,Annual,50.1,20.06,18.07,-1.12,6.2
A058850,KTcs,12,2015,Annual,79.22,3.46,18.54,-7.4,1.58
A058850,KTcs,12,2016,Annual,-10.52,2.29,1.21,-46.2,-41.96
A058850,KTcs,12,2017,Annual,1.48,2.2,-4.12,15.33,-5.98
A058850,KTcs,12,2018,Annual,4.99,1.35,0.7,22.83,54.39
A058850,KTcs,12,2019,Annual,-7.01,1.49,322.76,-8.95,-33.95
A058850,KTcs,12,2020,Annual,-1.39,3.43,-17.69,57.48,50.37
A058850,KTcs,12,2021,Annual,3.65,7.56,6.01,17.73,68.1
A058850,KTcs,12,2022,Annual,6.6,4.93,4.7,15.64,-4.89
A031440,신세계푸드,12,2011,Annual,11.1,18.59,10.18,0.64,9.94
A031440,신세계푸드,12,2012,Annual,3.28,15.21,17.8,-14.01,-11.51
A031440,신세계푸드,12,2013,Annual,0.04,7.87,-0.45,-34,-30.3
A031440,신세계푸드,12,2014,Annual,-9.6,30.33,50.83,-63.99,-78.23
A031440,신세계푸드,12,2015,Annual,38.99,0.59,38.1,7.01,59.11
A031440,신세계푸드,12,2016,Annual,17.94,3.49,6.63,144.88,113.7
A031440,신세계푸드,12,2017,Annual,12.95,6.02,3.22,39.48,44.27
A031440,신세계푸드,12,2018,Annual,5.88,0.58,17.8,-8.23,-58.71
A031440,신세계푸드,12,2019,Annual,3.25,-0.57,-1.2,-19.02,-48.87
A031440,신세계푸드,12,2020,Annual,-6.05,-10.1,-6.99,-65.07,적전
A031440,신세계푸드,12,2021,Annual,7.18,0.54,-2.31,286.94,흑전
A031440,신세계푸드,12,2022,Annual,6.17,2.55,-5.41,-31.3,적전
A011700,한신기계,12,2011,Annual,10.96,9.99,2.82,13.28,12.33
A011700,한신기계,12,2012,Annual,5.74,5.71,-1.29,-12.38,-2.64
A011700,한신기계,12,2013,Annual,3.52,14.77,-0.01,35.05,25.86
A011700,한신기계,12,2014,Annual,-7.54,9.09,-1.06,8.56,4.98
A011700,한신기계,12,2015,Annual,-3.89,8.8,38.59,-2.92,-4.94
A011700,한신기계,12,2016,Annual,0.02,9.41,12.33,16.24,-2.11
A011700,한신기계,12,2017,Annual,-10.48,1.06,2.98,-28.54,-24.08
A011700,한신기계,12,2018,Annual,-5.1,2.2,-4.41,-22.51,-28.57
A011700,한신기계,12,2019,Annual,-1.01,1.45,26.64,-54.88,-51.72
A011700,한신기계,12,2020,Annual,-2.12,1.68,-7.06,78.61,114.24
A011700,한신기계,12,2021,Annual,5.28,4.52,7.63,33.17,18.12
A011700,한신기계,12,2022,Annual,3.08,8,-3.34,적전,적전
A004970,신라교역,12,2011,Annual,7.95,6.92,40.93,-46.22,-34.31
A004970,신라교역,12,2012,Annual,36.33,15.63,-4.19,223.09,135.87
A004970,신라교역,12,2013,Annual,-24.35,3.64,-4.59,-74.59,-62.19
A004970,신라교역,12,2014,Annual,-21.74,3.15,-4.68,-75.3,-39.48
A004970,신라교역,12,2015,Annual,12.41,2.94,-10.16,적전,5.32
A004970,신라교역,12,2016,Annual,4.45,4.86,-4.71,흑전,65.57
A004970,신라교역,12,2017,Annual,35.59,4.59,-4.45,399.57,-4.4
A004970,신라교역,12,2018,Annual,-14,6.3,93.24,-74.72,52.39
A004970,신라교역,12,2019,Annual,4.05,1.63,-0.13,적전,-74.47
A004970,신라교역,12,2020,Annual,0.72,-0.02,3.98,적지,-25.64
A004970,신라교역,12,2021,Annual,-6.93,6.67,4.58,흑전,480.58
A004970,신라교역,12,2022,Annual,24.86,1.18,11.18,-14.37,-68.12
A014530,극동유화,12,2011,Annual,27.49,11.12,4.1,13.27,1.95
A014530,극동유화,12,2012,Annual,5.58,11.54,8.94,27.23,29.92
A014530,극동유화,12,2013,Annual,-8.15,9.88,1.37,2.16,8.56
A014530,극동유화,12,2014,Annual,-4.73,5.42,-0.19,-28.16,-28.14
A014530,극동유화,12,2015,Annual,-10.14,9.06,0.7,39.1,55.78
A014530,극동유화,12,2016,Annual,-11.77,7.18,8.08,-8.03,-3.46
A014530,극동유화,12,2017,Annual,112,6.08,32.43,-18.21,7.99
A014530,극동유화,12,2018,Annual,69.54,7.78,18.09,36.4,7.87
A014530,극동유화,12,2019,Annual,-4.25,5.85,17.65,-10.25,-12.82
A014530,극동유화,12,2020,Annual,-21.71,2.05,42.45,-14.09,-49.5
A014530,극동유화,12,2021,Annual,54.9,5.4,0.54,43.17,53.47
A014530,극동유화,12,2022,Annual,28.78,12.76,7.46,49.33,85.6
A007540,샘표,12,2011,Annual,16.87,2.83,4.61,흑전,237.22
A007540,샘표,12,2012,Annual,0.61,-16.24,12.99,175.49,134.77
A007540,샘표,12,2013,Annual,4.36,4.32,6.43,-28.35,-13.26
A007540,샘표,12,2014,Annual,0.17,3.46,-0.92,13.02,-4.33
A007540,샘표,12,2015,Annual,-99.86,6.87,-1.08,적전,99.38
A007540,샘표,12,2016,Annual,"5,604.37",-31.43,-86.86,흑전,-88.33
A007540,샘표,12,2017,Annual,"1,196.67",99.97,775.52,"1,181.46",686.19
A007540,샘표,12,2018,Annual,4.74,7.49,6.96,9.37,65.76
A007540,샘표,12,2019,Annual,1.87,10.03,7.29,50.16,16.39
A007540,샘표,12,2020,Annual,13.54,13.49,-0.45,39.21,42.68
A007540,샘표,12,2021,Annual,9.37,7.7,16.83,-46.72,-34.87
A007540,샘표,12,2022,Annual,6.55,4.42,16.49,-52.81,-29.47
A004080,신흥,12,2011,Annual,0.56,-0.59,10.06,-31.31,-37.84
A004080,신흥,12,2012,Annual,-9.61,-0.69,-8.03,-73.71,-63.95
A004080,신흥,12,2013,Annual,-19.24,0.79,-12.46,99.22,31.04
A004080,신흥,12,2014,Annual,0.5,6.49,-3.5,124.54,396.41
A004080,신흥,12,2015,Annual,0.98,2.29,46.15,7.13,-57.07
A004080,신흥,12,2016,Annual,-0.82,-0.19,-5.04,-35.11,-62.59
A004080,신흥,12,2017,Annual,-2.59,1.99,-3,-4.68,195.48
A004080,신흥,12,2018,Annual,0.33,1.09,10.69,-72.51,-3.91
A004080,신흥,12,2019,Annual,1.21,-8.22,27.43,46.94,-77.9
A004080,신흥,12,2020,Annual,-5.17,14.69,1.29,93.89,"1,741.76"
A004080,신흥,12,2021,Annual,8.74,10.35,-1.46,313.09,8.19
A004080,신흥,12,2022,Annual,-6.84,5.37,0.64,-19.82,-37.07
A000180,성창기업지주,12,2011,Annual,8.1,11.07,1,64.66,"1,014.02"
A000180,성창기업지주,12,2012,Annual,8.55,98.16,-6.36,-97.81,834.35
A000180,성창기업지주,12,2013,Annual,-6.5,-1.53,4.18,적전,적전
A000180,성창기업지주,12,2014,Annual,8.41,-1.46,1.98,적지,적지
A000180,성창기업지주,12,2015,Annual,8.48,11.7,-0.1,흑전,흑전
A000180,성창기업지주,12,2016,Annual,2.29,80.59,120.34,-68.14,850.19
A000180,성창기업지주,12,2017,Annual,-1.7,-0.35,3.97,적전,-80.48
A000180,성창기업지주,12,2018,Annual,-23.13,-2.51,0.91,적지,적전
A000180,성창기업지주,12,2019,Annual,10.21,7.36,10.96,적지,적지
A000180,성창기업지주,12,2020,Annual,13.16,1.43,0.16,흑전,흑전
A000180,성창기업지주,12,2021,Annual,15.81,1.18,0.49,30.35,17.26
A000180,성창기업지주,12,2022,Annual,14.94,10.48,15.5,적전,적전
A006490,인스코비,12,2011,Annual,7.65,23.13,-55.33,적지,적지
A006490,인스코비,12,2012,Annual,45.82,29.75,40.34,적지,적지
A006490,인스코비,12,2013,Annual,54.57,60.68,-44.76,적지,적지
A006490,인스코비,12,2014,Annual,108.81,-8.51,-55.09,적지,적지
A006490,인스코비,12,2015,Annual,-36.7,21.32,-23.59,적지,적지
A006490,인스코비,12,2016,Annual,127.19,25.76,-2.35,적지,적지
A006490,인스코비,12,2017,Annual,33.74,5.73,-19.21,적지,적지
A006490,인스코비,12,2018,Annual,18.21,-8.46,-24.9,흑전,적지
A006490,인스코비,12,2019,Annual,29.31,-16.36,258.01,-8.52,적지
A006490,인스코비,12,2020,Annual,-23.69,67.12,97.14,적전,흑전
A006490,인스코비,12,2021,Annual,23.95,52.58,6.4,적지,-44.06
A006490,인스코비,12,2022,Annual,6.99,-4.31,4.54,적지,적전
A070960,용평리조트,12,2011,Annual,7.57,-1.83,-3.75,261.82,흑전
A070960,용평리조트,12,2012,Annual,29.22,2.03,-4.89,139.69,"13,171.59"
A070960,용평리조트,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A070960,용평리조트,12,2014,Annual,-13.16,1.15,-1.82,-30.13,-66.27
A070960,용평리조트,12,2015,Annual,31.97,3.76,-0.8,53.66,192.56
A070960,용평리조트,12,2016,Annual,19.51,26.73,1.2,14.92,23.75
A070960,용평리조트,12,2017,Annual,-0.49,2.96,3.97,10.28,18.38
A070960,용평리조트,12,2018,Annual,-13.49,1.47,-2.62,-26.67,-39.92
A070960,용평리조트,12,2019,Annual,-28.64,-4.44,4.82,적전,적전
A070960,용평리조트,12,2020,Annual,-1.56,-4.55,0.49,적지,적지
A070960,용평리조트,12,2021,Annual,85.48,2.25,-1.76,흑전,흑전
A070960,용평리조트,12,2022,Annual,-39.36,-2.21,-2.46,-94.95,적전
A089470,HDC현대EP,12,2011,Annual,38.09,4.69,23.34,69.16,27.81
A089470,HDC현대EP,12,2012,Annual,12.31,13.66,128.08,14.69,36.72
A089470,HDC현대EP,12,2013,Annual,13.76,16.15,-18.39,20.5,16.48
A089470,HDC현대EP,12,2014,Annual,2.92,19.41,4.63,23.87,26.19
A089470,HDC현대EP,12,2015,Annual,-8.18,22.21,-0.49,41.71,60.62
A089470,HDC현대EP,12,2016,Annual,-0.76,21.21,0.72,13.42,14
A089470,HDC현대EP,12,2017,Annual,6.18,5.57,6.79,-39.78,-39.3
A089470,HDC현대EP,12,2018,Annual,-0.39,0.87,-2.3,-65.39,-72.63
A089470,HDC현대EP,12,2019,Annual,-8.31,0.42,-3.78,137.32,55.02
A089470,HDC현대EP,12,2020,Annual,-17.45,3.27,-8.77,1.52,4.73
A089470,HDC현대EP,12,2021,Annual,24.71,5.1,14.25,-17.96,-25.44
A089470,HDC현대EP,12,2022,Annual,20.78,1.89,0.96,-20.49,1.3
A003650,미창석유,12,2011,Annual,17.21,11.49,71.79,-10.44,-5.38
A003650,미창석유,12,2012,Annual,3.24,13.28,17.4,42.17,17.98
A003650,미창석유,12,2013,Annual,-9.81,8.18,9.57,-25.93,-29.32
A003650,미창석유,12,2014,Annual,-3.96,6.92,2.48,-20.61,-8.35
A003650,미창석유,12,2015,Annual,-13.03,11.12,4.83,19.85,57.06
A003650,미창석유,12,2016,Annual,-9.28,12.95,-39.46,-24.64,22.41
A003650,미창석유,12,2017,Annual,11.6,1.67,7.74,-18.48,-59.41
A003650,미창석유,12,2018,Annual,1,0.86,18.54,-7.35,-14.05
A003650,미창석유,12,2019,Annual,2.35,3.16,6.23,38.78,65.32
